county,name,rep_votes,dem_votes,lib_votes,ind_votes,win_code
ALLEN,001 Carlyle Township,88,39,3,0,16
ALLEN,001 Cottage Grove Township,64,20,2,0,17
ALLEN,001 Deer Creek Township,28,20,3,0,15
ALLEN,001 East Elm,108,100,11,0,14
ALLEN,001 Geneva Township,39,14,2,0,17
ALLEN,001 Humboldt Township,66,37,6,0,16
ALLEN,001 Humboldt Township Rural Enclave,0,0,0,0,0
ALLEN,001 Humboldt Township Split,0,0,0,0,0
ALLEN,001 Humboldt Ward 1,104,127,17,0,25
ALLEN,001 Humboldt Ward 2,152,139,16,0,14
ALLEN,001 Iola Ward 1,185,192,20,0,24
ALLEN,001 Iola Ward 2,268,241,11,0,15
ALLEN,001 Iola Ward 2 Exclave,0,0,0,0,0
ALLEN,001 Iola Ward 3,189,234,21,0,25
ALLEN,001 Iola Ward 4,206,218,23,0,24
ALLEN,001 Logan Township S12,53,25,4,0,16
ALLEN,001 Logan Township S15,0,0,0,0,0
ALLEN,001 Marmaton Township,121,122,19,0,24
ALLEN,001 North Elmsmore,39,18,6,0,16
ALLEN,001 North Iola Part A,70,34,6,0,16
ALLEN,001 North Iola Part A Rural Enclave,0,0,0,0,0
ALLEN,001 North Iola Part B,0,0,0,0,0
ALLEN,001 Osage Township,46,43,8,0,14
ALLEN,001 Salem Township,50,49,7,0,14
ALLEN,001 South Elmsmore,27,26,0,0,15
ALLEN,001 South Iola,137,100,14,0,15
ALLEN,001 South Iola Enclave,0,0,0,0,0
ALLEN,001 West Elm,228,183,12,0,15
ANDERSON,003 Garnett Precinct 1,187,134,25,0,15
ANDERSON,003 Garnett Precinct 1 Exclave,0,0,0,0,0
ANDERSON,003 Garnett Precinct 2,189,123,15,0,15
ANDERSON,003 Garnett Precinct 3,137,95,10,0,15
ANDERSON,003 Garnett Precinct 4,29,22,4,0,15
ANDERSON,003 Indian Creek Township,35,13,0,0,17
ANDERSON,003 Jackson Township H9,101,45,6,0,16
ANDERSON,003 Lincoln Township,48,23,5,0,16
ANDERSON,003 Lone Elm Township,65,20,9,0,16
ANDERSON,003 Monroe Township,78,53,1,0,15
ANDERSON,003 Ozark Township,128,59,17,0,16
ANDERSON,003 Putnam Township,54,60,5,0,25
ANDERSON,003 Reeder Township,48,26,6,0,16
ANDERSON,003 Rich Township,77,41,7,0,16
ANDERSON,003 Walker Township,120,107,21,0,14
ANDERSON,003 Washington Township,61,39,3,0,15
ANDERSON,003 Welda Township,54,44,10,0,15
ANDERSON,003 Westphalia Township,73,36,3,0,16
ATCHISON,005 Atchison Precinct 1,90,78,8,0,15
ATCHISON,005 Atchison Precinct 2 East,120,88,10,0,15
ATCHISON,005 Atchison Precinct 2 West,101,91,9,0,15
ATCHISON,005 Atchison Precinct 3 East,197,184,7,0,15
ATCHISON,005 Atchison Precinct 3 West,242,262,7,0,25
ATCHISON,005 Atchison Precinct 4,125,205,10,0,26
ATCHISON,005 Atchison Precinct 4 Exclave A,0,0,0,0,0
ATCHISON,005 Atchison Precinct 4 Exclave B,0,0,0,0,0
ATCHISON,005 Atchison Precinct 5 North,202,191,17,0,14
ATCHISON,005 Atchison Precinct 5 North Exclave A,0,0,0,0,0
ATCHISON,005 Atchison Precinct 5 North Exclave B,0,0,0,0,0
ATCHISON,005 Atchison Precinct 5 South,109,104,8,0,14
ATCHISON,005 Atchison Precinct 5 South Exclave A,0,0,0,0,0
ATCHISON,005 Atchison Precinct 5 South Exclave B,0,0,0,0,0
ATCHISON,005 Atchison Precinct 5 South Exclave C,0,0,0,0,0
ATCHISON,005 Benton Township H62,131,148,15,0,25
ATCHISON,005 Benton Township H63,41,38,5,0,14
ATCHISON,005 Center Township,171,89,7,0,16
ATCHISON,005 Grasshopper Township,172,76,6,0,16
ATCHISON,005 Huron Township,43,25,6,0,15
ATCHISON,005 Kapioma Township,70,43,10,0,15
ATCHISON,005 Lancaster Township,106,98,16,0,14
ATCHISON,005 Mount Pleasant Voting District Township,202,138,14,0,15
ATCHISON,005 Shannon Township,248,192,14,0,15
ATCHISON,005 Walnut Township,91,79,9,0,15
ATCHISON,005 Walnut Township Enclave,0,0,0,0,0
BARBER,007 Aetna Township,4,0,0,0,19
BARBER,007 Deerhead Township,5,0,0,0,19
BARBER,007 Eagle Township,14,0,0,0,19
BARBER,007 Elm Mills Township,43,15,3,0,17
BARBER,007 Elwood Township,43,18,4,0,16
BARBER,007 Hazelton Township,39,30,3,0,15
BARBER,007 Kiowa East Township,169,70,14,0,16
BARBER,007 Kiowa West Township,102,57,10,0,16
BARBER,007 Lake City Township,22,8,0,0,17
BARBER,007 McAdoo Township,8,1,0,0,18
BARBER,007 Medicine Lodge Precinct 1,160,107,10,0,15
BARBER,007 Medicine Lodge Precinct 2,129,62,11,0,16
BARBER,007 Medicine Lodge Precinct 2 Exclave,0,0,0,0,0
BARBER,007 Medicine Lodge Precinct 3,83,55,3,0,15
BARBER,007 Medicine Lodge Precinct 4,89,25,5,0,17
BARBER,007 Medicine Lodge Precinct 5,21,5,1,0,17
BARBER,007 Mingona Township,24,10,0,0,17
BARBER,007 Moore Township,7,6,0,0,15
BARBER,007 Nippawalla Township,16,0,0,0,19
BARBER,007 Sharon Township,109,34,7,0,17
BARBER,007 Sun City Township,19,1,1,0,19
BARBER,007 Turkey Creek Township,5,5,0,0,0
BARBER,007 Valley Township,46,11,0,0,18
BARTON,009 Albion Township,19,1,0,0,19
BARTON,009 Beaver Township,29,9,1,0,17
BARTON,009 Buffalo Township,121,54,2,0,16
BARTON,009 Cheyenne Township,72,18,4,0,17
BARTON,009 Clarence Township,40,15,1,0,17
BARTON,009 Cleveland Township,13,5,0,0,17
BARTON,009 Comanche Township,114,47,5,0,16
BARTON,009 Eureka Township,29,10,0,0,17
BARTON,009 Fairview Township,28,6,4,0,17
BARTON,009 Grant Township,14,13,0,0,15
BARTON,009 Great Bend City Ward 1 Precinct 1,101,107,12,0,24
BARTON,009 Great Bend City Ward 1 Precinct 1 Courthouse,0,0,0,0,0
BARTON,009 Great Bend City Ward 1 Precinct 2,205,159,14,0,15
BARTON,009 Great Bend City Ward 1 Precinct 3,170,102,20,0,15
BARTON,009 Great Bend City Ward 2 Precinct 1,282,186,18,0,15
BARTON,009 Great Bend City Ward 2 Precinct 2,281,184,20,0,15
BARTON,009 Great Bend City Ward 2 Precinct 3,397,187,12,0,16
BARTON,009 Great Bend City Ward 3 Precinct 1,193,119,6,0,16
BARTON,009 Great Bend City Ward 3 Precinct 2,194,155,20,0,15
BARTON,009 Great Bend City Ward 3 Precinct 3,250,162,19,0,15
BARTON,009 Great Bend City Ward 3 Precinct 3 Exclave,0,0,0,0,0
BARTON,009 Great Bend City Ward 4 Precinct 1,107,74,26,0,15
BARTON,009 Great Bend City Ward 4 Precinct 2,81,64,6,0,15
BARTON,009 Great Bend City Ward 4 Precinct 3,32,20,7,0,15
BARTON,009 Great Bend City Ward 4 Precinct 3 Exclave A,0,0,0,0,0
BARTON,009 Great Bend City Ward 4 Precinct 3 Exclave B,0,0,0,0,0
BARTON,009 Great Bend City Ward 4 Precinct 3 Exclave C,0,0,0,0,0
BARTON,009 Great Bend City Ward 4 Precinct 3 Exclave D1,0,0,0,0,0
BARTON,009 Great Bend City Ward 4 Precinct 3 Exclave D2,0,0,0,0,0
BARTON,009 Great Bend Township,0,0,0,0,0
BARTON,009 Great Bend Township Part A,315,144,14,0,16
BARTON,009 Great Bend Township Part B,57,17,6,0,17
BARTON,009 Hoisington Landfill,0,0,0,0,0
BARTON,009 Hoisington Ward 1,113,85,8,0,15
BARTON,009 Hoisington Ward 2,133,83,9,0,15
BARTON,009 Hoisington Ward 3,128,64,9,0,16
BARTON,009 Hoisington Ward 4,98,66,6,0,15
BARTON,009 Hoisington Ward 4 Exclave,0,0,0,0,0
BARTON,009 Independent Township,185,73,17,0,16
BARTON,009 Lakin Township,552,262,30,0,16
BARTON,009 Liberty Township,70,32,2,0,16
BARTON,009 Logan Township,50,18,2,0,17
BARTON,009 North Homestead Township,30,19,1,0,16
BARTON,009 Pawnee Rock Township,87,41,6,0,16
BARTON,009 South Bend Township,155,62,15,0,16
BARTON,009 South Homestead Township,91,34,6,0,16
BARTON,009 Union Township,26,13,5,0,15
BARTON,009 Walnut Township Albert,45,31,1,0,15
BARTON,009 Walnut Township Olmitz,41,26,0,0,16
BARTON,009 Wheatland Township,25,2,0,0,19
BOURBON,011 Drywood Township,123,32,5,0,17
BOURBON,011 Fort Scott Ward 1,158,126,22,0,15
BOURBON,011 Fort Scott Ward 1 Exclave Colonial,0,0,0,0,0
BOURBON,011 Fort Scott Ward 1 Exclave Halls,0,0,0,0,0
BOURBON,011 Fort Scott Ward 1 Exclave Red Barn,0,0,0,0,0
BOURBON,011 Fort Scott Ward 1 Exclave Red Ram A,0,0,0,0,0
BOURBON,011 Fort Scott Ward 1 Exclave Red Ram B,0,0,0,0,0
BOURBON,011 Fort Scott Ward 2,163,145,12,0,15
BOURBON,011 Fort Scott Ward 3,64,45,9,0,15
BOURBON,011 Fort Scott Ward 4,159,144,14,0,15
BOURBON,011 Fort Scott Ward 4 Exclave A,0,0,0,0,0
BOURBON,011 Fort Scott Ward 4 Exclave B,0,0,0,0,0
BOURBON,011 Fort Scott Ward 4 Exclave C,0,0,0,0,0
BOURBON,011 Fort Scott Ward 4 Exclave D,0,0,0,0,0
BOURBON,011 Fort Scott Ward 5,217,144,16,0,15
BOURBON,011 Fort Scott Ward 6,287,186,12,0,15
BOURBON,011 Fort Scott Ward 6 Exclave A,0,0,0,0,0
BOURBON,011 Fort Scott Ward 7,231,176,16,0,15
BOURBON,011 Franklin Township,84,32,7,0,16
BOURBON,011 Freedom Township,110,45,4,0,16
BOURBON,011 Marion Township,266,132,20,0,16
BOURBON,011 Marmaton Township,192,99,14,0,16
BOURBON,011 Mill Creek Township,107,59,6,0,16
BOURBON,011 North Scott Township,173,130,5,0,15
BOURBON,011 Osage Township,87,45,7,0,16
BOURBON,011 Pawnee Township,75,43,2,0,16
BOURBON,011 South Scott Township,434,224,21,0,16
BOURBON,011 Timberhill Township,53,28,3,0,16
BOURBON,011 Walnut Township,27,9,1,0,17
BROWN,013 Hamlin Township,50,15,7,0,16
BROWN,013 Hiawatha City Ward 1,73,69,13,0,14
BROWN,013 Hiawatha City Ward 2,215,242,14,0,25
BROWN,013 Hiawatha City Ward 3,188,174,10,0,15
BROWN,013 Hiawatha City Ward 3 Exclave,0,0,0,0,0
BROWN,013 Hiawatha City Ward 4,31,24,2,0,15
BROWN,013 Hiawatha City Ward 4 Exclave Club,0,0,0,0,0
BROWN,013 Hiawatha Township,161,87,8,0,16
BROWN,013 Horton Ward 1,108,78,9,0,15
BROWN,013 Horton Ward 2,76,45,8,0,15
BROWN,013 Horton Ward 3,37,31,7,0,14
BROWN,013 Horton Ward 3 Exclave A,0,0,0,0,0
BROWN,013 Horton Ward 3 Exclave B,0,0,0,0,0
BROWN,013 Irving Township,57,36,2,0,16
BROWN,013 Mission Township,151,92,6,0,16
BROWN,013 Morrill Township,141,36,4,0,17
BROWN,013 Padonia Township,44,21,10,0,15
BROWN,013 Powhattan Township,101,93,7,0,15
BROWN,013 Reserve Township,27,12,3,0,16
BROWN,013 Robinson Township,101,58,8,0,16
BROWN,013 Sabetha Ward 1 Part 1 Exclave,0,0,0,0,0
BROWN,013 Sabetha Ward 1 Part A,0,0,0,0,0
BROWN,013 Sabetha Ward 1 Part B,0,0,0,0,0
BROWN,013 Sabetha Ward 4 Part A,0,0,0,0,0
BROWN,013 Sabetha Ward 4 Part B,0,0,0,0,0
BROWN,013 Sabetha Ward 5,0,0,0,0,0
BROWN,013 Walnut Township,158,77,15,0,16
BROWN,013 Washington Township,106,46,6,0,16
BUTLER,015 Andover Ward 1,955,723,67,0,15
BUTLER,015 Andover Ward 2,781,575,52,0,15
BUTLER,015 Andover Ward 3,350,252,32,0,15
BUTLER,015 Andover Ward 4,100,28,2,0,17
BUTLER,015 Augusta Ward 1,272,252,37,0,14
BUTLER,015 Augusta Ward 2,215,183,22,0,15
BUTLER,015 Augusta Ward 3,463,420,37,0,15
BUTLER,015 Augusta Ward 4,470,316,37,0,15
BUTLER,015 Augusta Township S14,75,54,6,0,15
BUTLER,015 Augusta Township S16,198,91,12,0,16
BUTLER,015 Benton Township / City,586,290,42,0,16
BUTLER,015 Bloomington Township,98,56,7,0,16
BUTLER,015 Bruno Township North H77,304,108,16,0,17
BUTLER,015 Bruno Township North H99,154,82,10,0,16
BUTLER,015 Bruno Township South H77,64,32,7,0,16
BUTLER,015 Bruno Township South H99,71,31,3,0,16
BUTLER,015 Chelsea Township,52,32,5,0,15
BUTLER,015 Clay Township,22,11,1,0,16
BUTLER,015 Clifford Township,70,19,1,0,17
BUTLER,015 Douglass Township / City,316,270,38,0,15
BUTLER,015 El Dorado Township West,108,82,6,0,15
BUTLER,015 El Dorado Township East,27,38,4,0,25
BUTLER,015 El Dorado Ward 1,655,571,49,0,15
BUTLER,015 El Dorado Ward 2,441,484,56,0,24
BUTLER,015 El Dorado Ward 3,361,357,41,0,14
BUTLER,015 El Dorado Ward 4,246,255,25,0,24
BUTLER,015 Fairmount Township / Elbing,197,58,5,0,17
BUTLER,015 Fairview Township,124,63,7,0,16
BUTLER,015 Glencoe Township,34,31,3,0,15
BUTLER,015 Hickory Township,26,9,3,0,16
BUTLER,015 Lincoln Township,74,27,4,0,17
BUTLER,015 Little Walnut Township / Leon,153,103,35,0,15
BUTLER,015 Logan Township,32,18,2,0,16
BUTLER,015 Murdock Township,135,45,2,0,17
BUTLER,015 Pleasant Township,746,400,48,0,16
BUTLER,015 Plum Grove Township / Potwin,112,87,8,0,15
BUTLER,015 Prospect Township,222,168,20,0,15
BUTLER,015 Richland Township,336,183,27,0,16
BUTLER,015 Rock Creek Township,73,33,8,0,16
BUTLER,015 Rosalia Township,148,67,16,0,16
BUTLER,015 Rose Hill,475,317,37,0,15
BUTLER,015 Spring Township,316,209,21,0,15
BUTLER,015 Sycamore / Cassoday,79,43,7,0,16
BUTLER,015 Towanda Township / City,569,332,49,0,15
BUTLER,015 Union Township / Latham,39,11,7,0,16
BUTLER,015 Walnut Township,148,75,14,0,16
BUTLER,015 Whitewater / Milton Township H72,176,76,17,0,16
BUTLER,015 Whitewater / Milton Township H75,139,39,6,0,17
CHASE,017 Bazaar Township,37,5,0,0,18
CHASE,017 Cedar Township,21,13,2,0,15
CHASE,017 Cottonwood Township,36,21,4,0,15
CHASE,017 Diamond Township,78,32,3,0,16
CHASE,017 East Falls Township,94,56,7,0,15
CHASE,017 East Strong Township,76,96,10,0,25
CHASE,017 Homestead Township,12,10,0,0,15
CHASE,017 Matfield Township,30,25,2,0,15
CHASE,017 Toledo Township,81,56,9,0,15
CHASE,017 West Falls Township,96,102,14,0,24
CHASE,017 West Strong Township,25,24,4,0,14
CHAUTAUQUA,019 Caneyville Township,26,9,3,0,16
CHAUTAUQUA,019 Center Township,22,2,2,0,18
CHAUTAUQUA,019 Chautauqua,59,10,3,0,18
CHAUTAUQUA,019 Harrison Township,24,4,0,0,18
CHAUTAUQUA,019 Hendricks Township,20,13,2,0,15
CHAUTAUQUA,019 Jefferson Township,94,63,9,0,15
CHAUTAUQUA,019 Lafayette Township,12,5,4,0,15
CHAUTAUQUA,019 Little Caney Township,66,18,2,0,17
CHAUTAUQUA,019 North Sedan,139,82,21,0,15
CHAUTAUQUA,019 Peru,81,19,13,0,17
CHAUTAUQUA,019 Salt Creek Township,38,7,0,0,18
CHAUTAUQUA,019 South Sedan,124,37,8,0,17
CHAUTAUQUA,019 Summit Township,24,7,5,0,16
CHAUTAUQUA,019 Washington Township,29,4,2,0,18
CHEROKEE,021 Baxter Springs Ward 1,125,61,5,0,16
CHEROKEE,021 Baxter Springs Ward 2,76,55,11,0,15
CHEROKEE,021 Baxter Springs Ward 3,249,146,11,0,16
CHEROKEE,021 Baxter Springs Ward 4,118,68,12,0,15
CHEROKEE,021 Baxter Springs Ward 4 Exclave,0,0,0,0,0
CHEROKEE,021 Cherokee Township,69,67,3,0,14
CHEROKEE,021 Columbus Ward 1,75,51,11,0,15
CHEROKEE,021 Columbus Ward 2,150,104,5,0,15
CHEROKEE,021 Columbus Ward 3,133,93,13,0,15
CHEROKEE,021 Columbus Ward 4,87,53,5,0,16
CHEROKEE,021 Columbus Ward 5,96,79,7,0,15
CHEROKEE,021 Columbus Ward 5 Exclave,0,0,0,0,0
CHEROKEE,021 Crawford Township,153,102,4,0,15
CHEROKEE,021 Galena Ward 1,90,60,7,0,15
CHEROKEE,021 Galena Ward 2,76,49,6,0,15
CHEROKEE,021 Galena Ward 2 Exclave A City Park,0,0,0,0,0
CHEROKEE,021 Galena Ward 2 Exclave B,0,0,0,0,0
CHEROKEE,021 Galena Ward 2 Exclave C,0,0,0,0,0
CHEROKEE,021 Galena Ward 3,136,74,9,0,16
CHEROKEE,021 Galena Ward 4,60,24,6,0,16
CHEROKEE,021 Galena Ward 4 Exclave,0,0,0,0,0
CHEROKEE,021 Garden Township Lowell,384,244,28,0,15
CHEROKEE,021 Garden Township Stanley Mine,125,60,6,0,16
CHEROKEE,021 Garden Township Stanley Mine Enclave A,0,0,0,0,0
CHEROKEE,021 Garden Township Stanley Mine Enclave B,0,0,0,0,0
CHEROKEE,021 Lola Township,64,30,0,0,16
CHEROKEE,021 Lowell Township,149,66,7,0,16
CHEROKEE,021 Lyon Township,95,38,3,0,16
CHEROKEE,021 Mineral Township,57,16,4,0,17
CHEROKEE,021 Neosho Township Faulkner,26,7,0,0,17
CHEROKEE,021 Neosho Township Melrose,33,12,0,0,17
CHEROKEE,021 Pleasant View Township,142,66,8,0,16
CHEROKEE,021 Roseland City,0,0,0,0,0
CHEROKEE,021 Ross Township Belleview,38,32,1,0,15
CHEROKEE,021 Ross Township Roseland,46,53,4,0,25
CHEROKEE,021 Ross Township West Mineral,32,49,5,0,25
CHEROKEE,021 Salamanca Township,133,83,10,0,15
CHEROKEE,021 Salamanca Township Enclave,0,0,0,0,0
CHEROKEE,021 Scammon Ward 1,13,27,0,0,26
CHEROKEE,021 Scammon Ward 2,21,21,5,0,0
CHEROKEE,021 Scammon Ward 3,28,34,1,0,25
CHEROKEE,021 Shawnee Township,131,48,6,0,17
CHEROKEE,021 Sheridan Township,46,33,3,0,15
CHEROKEE,021 Spring Valley Township Neutral,119,92,9,0,15
CHEROKEE,021 Spring Valley Township Spring Valley,99,40,6,0,16
CHEROKEE,021 Spring Valley Township Spring Valley Enclave,0,0,0,0,0
CHEROKEE,021 Weir Ward 1,18,28,0,0,26
CHEROKEE,021 Weir Ward 2,37,63,1,0,26
CHEROKEE,021 Weir Ward 3,23,34,3,0,25
CHEROKEE,021 West Mineral City,0,0,0,0,0
CHEROKEE,021 West Mineral City Exclave Big Brutus,0,0,0,0,0
CHEYENNE,023 Benkelman Township,14,2,1,0,18
CHEYENNE,023 Bird City Township,178,52,12,0,17
CHEYENNE,023 Calhoun Township,25,1,0,0,19
CHEYENNE,023 Cleveland Run Township,27,2,0,0,19
CHEYENNE,023 Jaqua Township,7,2,1,0,17
CHEYENNE,023 Orlando Township,19,6,1,0,17
CHEYENNE,023 Wano 1 Township,213,55,12,0,17
CHEYENNE,023 Wano 2 Township,321,99,13,0,17
CLARK,025 Appleton Township,231,83,15,0,17
CLARK,025 Center 1,130,73,7,0,16
CLARK,025 Center 2,103,48,8,0,16
CLARK,025 Englewood Township,35,14,4,0,16
CLARK,025 Lexington Township,20,5,0,0,18
CLARK,025 Liberty Township,14,3,0,0,18
CLARK,025 Sitka Township,23,14,0,0,16
CLAY,027 Athelstane Township,54,2,3,0,19
CLAY,027 Blaine Township,83,38,2,0,16
CLAY,027 Bloom Township,40,8,3,0,17
CLAY,027 Chapman Township,32,23,4,0,15
CLAY,027 Clay Center Township,97,54,7,0,16
CLAY,027 Clay Center Township Enclave,0,0,0,0,0
CLAY,027 Clay Center Ward 1,250,219,28,0,15
CLAY,027 Clay Center Ward 1 Exclave,0,0,0,0,0
CLAY,027 Clay Center Ward 2,289,236,15,0,15
CLAY,027 Clay Center Ward 3,170,112,10,0,15
CLAY,027 Clay Center Ward 4,120,115,15,0,14
CLAY,027 Clay Center Ward 4 Exclave,0,0,0,0,0
CLAY,027 Exeter Township,33,5,2,0,18
CLAY,027 Five Creeks Township,29,13,4,0,16
CLAY,027 Garfield Township,30,6,2,0,17
CLAY,027 Gill Township,52,17,1,0,17
CLAY,027 Goshen Township,13,9,1,0,15
CLAY,027 Grant Township,58,13,4,0,17
CLAY,027 Hayes Township,71,23,4,0,17
CLAY,027 Highland Township,80,33,5,0,16
CLAY,027 Mulberry Township,54,24,4,0,16
CLAY,027 Oakland Township,20,13,2,0,15
CLAY,027 Republican Township,194,101,21,0,16
CLAY,027 Sherman Township,50,32,5,0,15
CLAY,027 Union Township,53,29,4,0,16
CLOUD,029 Arion Township,25,16,1,0,15
CLOUD,029 Aurora Township,32,16,1,0,16
CLOUD,029 Buffalo Township,41,11,1,0,17
CLOUD,029 Center Township,71,16,2,0,17
CLOUD,029 Colfax Township,16,1,0,0,19
CLOUD,029 Concordia Ward 1,135,111,12,0,15
CLOUD,029 Concordia Ward 1 Exclave A,0,0,0,0,0
CLOUD,029 Concordia Ward 2 Precinct 1,141,157,9,0,25
CLOUD,029 Concordia Ward 2 Precinct 2,218,152,11,0,15
CLOUD,029 Concordia Ward 2 Precinct 2 Exclave,0,0,0,0,0
CLOUD,029 Concordia Ward 3,224,189,20,0,15
CLOUD,029 Concordia Ward 4,107,84,11,0,15
CLOUD,029 East Lincoln,68,29,3,0,16
CLOUD,029 East Lincoln Enclave,0,0,0,0,0
CLOUD,029 East Meredith,11,7,0,0,16
CLOUD,029 Elk Township,181,124,13,0,15
CLOUD,029 Grant Township,73,32,7,0,16
CLOUD,029 Lyon Township,29,16,1,0,16
CLOUD,029 Nelson Township,41,7,1,0,18
CLOUD,029 North Lawrence,24,9,3,0,16
CLOUD,029 Oakland Township,22,0,0,0,19
CLOUD,029 Shirley Township,38,19,6,0,16
CLOUD,029 Sibley Township,47,41,1,0,15
CLOUD,029 Solomon Township,114,49,19,0,16
CLOUD,029 South Lawrence,13,8,2,0,15
CLOUD,029 Starr Township,140,53,13,0,16
CLOUD,029 Summit Township,26,2,1,0,18
CLOUD,029 West Lincoln,44,22,0,0,16
CLOUD,029 West Meredith,8,5,0,0,16
COFFEY,031 Avon Township,55,23,5,0,16
COFFEY,031 Burlington Township,103,43,10,0,16
COFFEY,031 Burlington Township Enclave 1,0,0,0,0,0
COFFEY,031 Burlington Township Enclave 2,0,0,0,0,0
COFFEY,031 Burlington Ward 1,190,121,12,0,15
COFFEY,031 Burlington Ward 2,161,76,14,0,16
COFFEY,031 Burlington Ward 2 Country Club Heights,0,0,0,0,0
COFFEY,031 Burlington Ward 2 Exclave 2,0,0,0,0,0
COFFEY,031 Burlington Ward 3,157,112,22,0,15
COFFEY,031 Burlington Ward 3 Exclave Caldwell's Add.,0,0,0,0,0
COFFEY,031 Burlington Ward 3 Exclave Indust. Park #2 & 3,0,0,0,0,0
COFFEY,031 Hampden Township,43,28,1,0,15
COFFEY,031 Key West Township,55,37,6,0,15
COFFEY,031 Leroy Township,134,78,12,0,15
COFFEY,031 Liberty Township,130,92,10,0,15
COFFEY,031 Lincoln Township,218,200,33,0,14
COFFEY,031 Neosho Township,30,16,3,0,16
COFFEY,031 Ottumwa Township,186,108,18,0,15
COFFEY,031 Pleasant Township,50,35,7,0,15
COFFEY,031 Pottawatomie Township,62,19,2,0,17
COFFEY,031 Rock Creek Township,157,138,14,0,15
COFFEY,031 Spring Creek Township,48,15,3,0,17
COFFEY,031 Star Township,39,26,2,0,15
COMANCHE,033 Avilla Township,26,5,2,0,17
COMANCHE,033 Coldwater Township,224,124,4,0,16
COMANCHE,033 Powell Township,28,8,1,0,17
COMANCHE,033 Protection Township H115,108,46,10,0,16
COMANCHE,033 Protection Township H116,76,4,14,0,18
COWLEY,035 Arkansas City Ward 1 A,46,72,8,0,25
COWLEY,035 Arkansas City Ward 1 A Exclave A,10,6,1,0,15
COWLEY,035 Arkansas City Ward 1 A Exclave B,0,1,0,0,29
COWLEY,035 Arkansas City Ward 1 B,52,63,9,0,25
COWLEY,035 Arkansas City Ward 1 C,89,101,10,0,25
COWLEY,035 Arkansas City Ward 1 D,68,115,9,0,25
COWLEY,035 Arkansas City Ward 1 D Exclave A,0,0,0,0,0
COWLEY,035 Arkansas City Ward 2 A,132,132,13,0,0
COWLEY,035 Arkansas City Ward 2 B - 1,41,40,4,0,14
COWLEY,035 Arkansas City Ward 2 B - 2,35,35,1,0,0
COWLEY,035 Arkansas City Ward 2 C,12,13,4,0,24
COWLEY,035 Arkansas City Ward 2 D,16,18,4,0,24
COWLEY,035 Arkansas City Ward 2 D Exclave 1,0,0,0,0,0
COWLEY,035 Arkansas City Ward 3 A,21,24,2,0,25
COWLEY,035 Arkansas City Ward 3 B,29,35,2,0,25
COWLEY,035 Arkansas City Ward 3 C,31,29,3,0,14
COWLEY,035 Arkansas City Ward 4 A,81,119,7,0,25
COWLEY,035 Arkansas City Ward 4 B,199,241,21,0,25
COWLEY,035 Arkansas City Ward 4 C,71,106,8,0,25
COWLEY,035 Arkansas City Ward 4 D,157,189,31,0,25
COWLEY,035 Arkansas City Ward 5,0,0,0,0,0
COWLEY,035 Beaver Township,53,39,2,0,15
COWLEY,035 West Bolton,286,176,32,0,15
COWLEY,035 East Bolton,286,176,32,0,15
COWLEY,035 Cedar Township,11,2,1,0,17
COWLEY,035 Dexter Township,110,45,4,0,16
COWLEY,035 East Creswell,268,209,18,0,15
COWLEY,035 Fairview Township,57,45,2,0,15
COWLEY,035 Grant Township,20,7,0,0,17
COWLEY,035 Harvey Township,25,14,1,0,16
COWLEY,035 Liberty Township,46,10,1,0,18
COWLEY,035 Maple Township,149,89,23,0,15
COWLEY,035 Ninnescah Township,188,144,24,0,15
COWLEY,035 Omnia Township,73,29,3,0,16
COWLEY,035 Otter Township,12,3,1,0,17
COWLEY,035 Pleasant Valley Township,185,152,5,0,15
COWLEY,035 Richland Township,55,32,6,0,15
COWLEY,035 Rock Township,39,30,4,0,15
COWLEY,035 Salem Township,58,46,4,0,15
COWLEY,035 Sheridan Township,39,22,4,0,16
COWLEY,035 Silver Creek Township,133,86,10,0,15
COWLEY,035 Silverdale Township,71,43,7,0,15
COWLEY,035 Spring Creek Township,22,8,0,0,17
COWLEY,035 Tisdale Township,92,48,10,0,16
COWLEY,035 Vernon Township,115,67,6,0,16
COWLEY,035 Walnut Township,133,120,20,0,14
COWLEY,035 West Bolton Enclave A,0,0,0,0,0
COWLEY,035 West Creswell,129,88,11,0,15
COWLEY,035 West Creswell Enclave A,0,0,0,0,0
COWLEY,035 West Creswell Enclave B,0,0,0,0,0
COWLEY,035 West Creswell Enclave C,0,0,0,0,0
COWLEY,035 Windsor Township,35,30,5,0,15
COWLEY,035 Winfield Ward 1 East,102,165,15,0,25
COWLEY,035 Winfield Ward 1 West,60,81,9,0,25
COWLEY,035 Winfield Ward 2 Central,65,115,11,0,26
COWLEY,035 Winfield Ward 2 East,85,129,8,0,25
COWLEY,035 Winfield Ward 2 South,136,179,11,0,25
COWLEY,035 Winfield Ward 2 West,74,103,10,0,25
COWLEY,035 Winfield Ward 3,97,135,15,0,25
COWLEY,035 Winfield Ward 3 South,63,33,2,0,16
COWLEY,035 Winfield Ward 4,32,43,4,0,25
COWLEY,035 Winfield Ward 5 East,136,219,12,0,25
COWLEY,035 Winfield Ward 5 East Exclave Lake,0,0,0,0,0
COWLEY,035 Winfield Ward 5 West,48,75,11,0,25
COWLEY,035 Winfield Ward 6,173,185,11,0,25
COWLEY,035 Winfield Ward 6 A,87,74,1,0,15
